id,code,name,district_id:id
neighborhood_Santa Cecilia_San Marcos_Tarrazú_SJ,4,Santa Cecilia,district_San_Marcos_Tarrazú_SJ
neighborhood_Rodeo_San Marcos_Tarrazú_SJ,5,Rodeo,district_San_Marcos_Tarrazú_SJ
neighborhood_Sitio._San Marcos_Tarrazú_SJ,6,Sitio.,district_San_Marcos_Tarrazú_SJ
neighborhood_Alto Pastora_San Marcos_Tarrazú_SJ,7,Alto Pastora,district_San_Marcos_Tarrazú_SJ
neighborhood_Bajo Canet_San Marcos_Tarrazú_SJ,8,Bajo Canet,district_San_Marcos_Tarrazú_SJ
neighborhood_Bajo San Juan_San Marcos_Tarrazú_SJ,9,Bajo San Juan,district_San_Marcos_Tarrazú_SJ
neighborhood_Canet_San Marcos_Tarrazú_SJ,10,Canet,district_San_Marcos_Tarrazú_SJ
neighborhood_Cedral (parte)_San Marcos_Tarrazú_SJ,11,Cedral (parte),district_San_Marcos_Tarrazú_SJ
neighborhood_Guadalupe_San Marcos_Tarrazú_SJ,12,Guadalupe,district_San_Marcos_Tarrazú_SJ
neighborhood_Llano Piedra_San Marcos_Tarrazú_SJ,13,Llano Piedra,district_San_Marcos_Tarrazú_SJ
neighborhood_San Cayetano_San Marcos_Tarrazú_SJ,14,San Cayetano,district_San_Marcos_Tarrazú_SJ
neighborhood_San Guillermo_San Marcos_Tarrazú_SJ,15,San Guillermo,district_San_Marcos_Tarrazú_SJ
neighborhood_Sabana (parte)_San Marcos_Tarrazú_SJ,16,Sabana (parte),district_San_Marcos_Tarrazú_SJ
neighborhood_San Pedro._San Marcos_Tarrazú_SJ,17,San Pedro.,district_San_Marcos_Tarrazú_SJ
neighborhood_Alto Guarumal_San Lorenzo_Tarrazú_SJ,1,Alto Guarumal,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Alto Portal_San Lorenzo_Tarrazú_SJ,2,Alto Portal,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Alto Zapotal_San Lorenzo_Tarrazú_SJ,3,Alto Zapotal,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Ardilla_San Lorenzo_Tarrazú_SJ,4,Ardilla,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Bajo Quebrada Honda_San Lorenzo_Tarrazú_SJ,5,Bajo Quebrada Honda,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Bajo Reyes_San Lorenzo_Tarrazú_SJ,6,Bajo Reyes,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Bajo Zapotal_San Lorenzo_Tarrazú_SJ,7,Bajo Zapotal,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Cerro Nara_San Lorenzo_Tarrazú_SJ,8,Cerro Nara,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Concepción_San Lorenzo_Tarrazú_SJ,9,Concepción,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Chilamate_San Lorenzo_Tarrazú_SJ,10,Chilamate,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Delicias_San Lorenzo_Tarrazú_SJ,11,Delicias,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Esquipulas_San Lorenzo_Tarrazú_SJ,13,Esquipulas,district_San_Lorenzo_Tarrazú_SJ
neighborhood_La Pacaya_San Lorenzo_Tarrazú_SJ,14,La Pacaya,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Las Pavas_San Lorenzo_Tarrazú_SJ,15,Las Pavas,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Mata de Caña_San Lorenzo_Tarrazú_SJ,16,Mata de Caña,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Miramar_San Lorenzo_Tarrazú_SJ,17,Miramar,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Nápoles_San Lorenzo_Tarrazú_SJ,18,Nápoles,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Naranjillo_San Lorenzo_Tarrazú_SJ,19,Naranjillo,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Palma_San Lorenzo_Tarrazú_SJ,20,Palma,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Quebrada Arroyo_San Lorenzo_Tarrazú_SJ,21,Quebrada Arroyo,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Rodeo_San Lorenzo_Tarrazú_SJ,22,Rodeo,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Sabana (parte)_San Lorenzo_Tarrazú_SJ,23,Sabana (parte),district_San_Lorenzo_Tarrazú_SJ
neighborhood_Salado_San Lorenzo_Tarrazú_SJ,24,Salado,district_San_Lorenzo_Tarrazú_SJ
neighborhood_San Bernardo_San Lorenzo_Tarrazú_SJ,25,San Bernardo,district_San_Lorenzo_Tarrazú_SJ
neighborhood_San Francisco_San Lorenzo_Tarrazú_SJ,26,San Francisco,district_San_Lorenzo_Tarrazú_SJ
neighborhood_San Martín_San Lorenzo_Tarrazú_SJ,27,San Martín,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Santa Cecilia_San Lorenzo_Tarrazú_SJ,28,Santa Cecilia,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Santa Marta_San Lorenzo_Tarrazú_SJ,29,Santa Marta,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Santa Rosa_San Lorenzo_Tarrazú_SJ,30,Santa Rosa,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Zapotal._San Lorenzo_Tarrazú_SJ,31,Zapotal.,district_San_Lorenzo_Tarrazú_SJ
neighborhood_Alto Chiral_San Carlos_Tarrazú_SJ,1,Alto Chiral,district_San_Carlos_Tarrazú_SJ
neighborhood_San Juan (Alto San Juan)_San Carlos_Tarrazú_SJ,2,San Juan (Alto San Juan),district_San_Carlos_Tarrazú_SJ
neighborhood_Bajo Jénaro_San Carlos_Tarrazú_SJ,3,Bajo Jénaro,district_San_Carlos_Tarrazú_SJ
neighborhood_Bajo San José_San Carlos_Tarrazú_SJ,4,Bajo San José,district_San_Carlos_Tarrazú_SJ
neighborhood_Jamaica_San Carlos_Tarrazú_SJ,5,Jamaica,district_San_Carlos_Tarrazú_SJ
neighborhood_Quebrada Seca (Santa Ana)_San Carlos_Tarrazú_SJ,6,Quebrada Seca (Santa Ana),district_San_Carlos_Tarrazú_SJ
neighborhood_San Jerónimo_San Carlos_Tarrazú_SJ,7,San Jerónimo,district_San_Carlos_Tarrazú_SJ
neighborhood_San Josecito._San Carlos_Tarrazú_SJ,8,San Josecito.,district_San_Carlos_Tarrazú_SJ
neighborhood_Guatuso_Aserri_Aserrí_SJ,1,Guatuso,district_Aserri_Aserrí_SJ
neighborhood_Mirador._Aserri_Aserrí_SJ,2,Mirador.,district_Aserri_Aserrí_SJ
neighborhood_Alfonso XIII_Aserri_Aserrí_SJ,3,Alfonso XIII,district_Aserri_Aserrí_SJ
neighborhood_Barro_Aserri_Aserrí_SJ,4,Barro,district_Aserri_Aserrí_SJ
neighborhood_Cinco Esquinas (parte)_Aserri_Aserrí_SJ,5,Cinco Esquinas (parte),district_Aserri_Aserrí_SJ
neighborhood_Corazón de Jesús_Aserri_Aserrí_SJ,6,Corazón de Jesús,district_Aserri_Aserrí_SJ
neighborhood_Guapinol_Aserri_Aserrí_SJ,7,Guapinol,district_Aserri_Aserrí_SJ
neighborhood_Las Mercedes_Aserri_Aserrí_SJ,8,Las Mercedes,district_Aserri_Aserrí_SJ
neighborhood_Lomas de Aserrí_Aserri_Aserrí_SJ,9,Lomas de Aserrí,district_Aserri_Aserrí_SJ
neighborhood_Lourdes_Aserri_Aserrí_SJ,10,Lourdes,district_Aserri_Aserrí_SJ
neighborhood_Mesas_Aserri_Aserrí_SJ,12,Mesas,district_Aserri_Aserrí_SJ
neighborhood_Poás_Aserri_Aserrí_SJ,13,Poás,district_Aserri_Aserrí_SJ
neighborhood_Santa Rita_Aserri_Aserrí_SJ,14,Santa Rita,district_Aserri_Aserrí_SJ
neighborhood_Sáurez_Aserri_Aserrí_SJ,15,Sáurez,district_Aserri_Aserrí_SJ
neighborhood_Tres Marías_Aserri_Aserrí_SJ,16,Tres Marías,district_Aserri_Aserrí_SJ
neighborhood_Vereda._Aserri_Aserrí_SJ,17,Vereda.,district_Aserri_Aserrí_SJ
neighborhood_Bajos de Praga_Tarbaca_Aserrí_SJ,1,Bajos de Praga,district_Tarbaca_Aserrí_SJ
neighborhood_Máquina Vieja_Tarbaca_Aserrí_SJ,2,Máquina Vieja,district_Tarbaca_Aserrí_SJ
neighborhood_Tigre._Tarbaca_Aserrí_SJ,3,Tigre.,district_Tarbaca_Aserrí_SJ
neighborhood_Calvario_Vuelta De Jorco_Aserrí_SJ,1,Calvario,district_Vuelta_De_Jorco_Aserrí_SJ
neighborhood_Ceiba Alta (parte)_Vuelta De Jorco_Aserrí_SJ,2,Ceiba Alta (parte),district_Vuelta_De_Jorco_Aserrí_SJ
neighborhood_Jocotal_Vuelta De Jorco_Aserrí_SJ,3,Jocotal,district_Vuelta_De_Jorco_Aserrí_SJ
neighborhood_Legua de Naranjo_Vuelta De Jorco_Aserrí_SJ,4,Legua de Naranjo,district_Vuelta_De_Jorco_Aserrí_SJ
neighborhood_Mangos_Vuelta De Jorco_Aserrí_SJ,5,Mangos,district_Vuelta_De_Jorco_Aserrí_SJ
neighborhood_Meseta_Vuelta De Jorco_Aserrí_SJ,6,Meseta,district_Vuelta_De_Jorco_Aserrí_SJ
neighborhood_Monte Redondo_Vuelta De Jorco_Aserrí_SJ,7,Monte Redondo,district_Vuelta_De_Jorco_Aserrí_SJ
neighborhood_Ojo de Agua_Vuelta De Jorco_Aserrí_SJ,8,Ojo de Agua,district_Vuelta_De_Jorco_Aserrí_SJ
neighborhood_Rosalía_Vuelta De Jorco_Aserrí_SJ,9,Rosalía,district_Vuelta_De_Jorco_Aserrí_SJ
neighborhood_Uruca._Vuelta De Jorco_Aserrí_SJ,10,Uruca.,district_Vuelta_De_Jorco_Aserrí_SJ
neighborhood_Pueblo Nuevo._San Gabriel_Aserrí_SJ,1,Pueblo Nuevo.,district_San_Gabriel_Aserrí_SJ
neighborhood_Limonal_San Gabriel_Aserrí_SJ,2,Limonal,district_San_Gabriel_Aserrí_SJ
neighborhood_Los Solano_San Gabriel_Aserrí_SJ,3,Los Solano,district_San_Gabriel_Aserrí_SJ
neighborhood_Rancho Grande_San Gabriel_Aserrí_SJ,4,Rancho Grande,district_San_Gabriel_Aserrí_SJ
neighborhood_Salitral_San Gabriel_Aserrí_SJ,5,Salitral,district_San_Gabriel_Aserrí_SJ
neighborhood_Tranquerillas_San Gabriel_Aserrí_SJ,6,Tranquerillas,district_San_Gabriel_Aserrí_SJ
neighborhood_Trinidad (parte)_San Gabriel_Aserrí_SJ,7,Trinidad (parte),district_San_Gabriel_Aserrí_SJ
neighborhood_Villanueva._San Gabriel_Aserrí_SJ,8,Villanueva.,district_San_Gabriel_Aserrí_SJ
neighborhood_Alto Buenavista_Legua_Aserrí_SJ,1,Alto Buenavista,district_Legua_Aserrí_SJ
neighborhood_Altos del Aguacate_Legua_Aserrí_SJ,2,Altos del Aguacate,district_Legua_Aserrí_SJ
neighborhood_Bajo Bijagual_Legua_Aserrí_SJ,3,Bajo Bijagual,district_Legua_Aserrí_SJ
neighborhood_Bajo Máquinas_Legua_Aserrí_SJ,4,Bajo Máquinas,district_Legua_Aserrí_SJ
neighborhood_Bajo Venegas (parte)_Legua_Aserrí_SJ,5,Bajo Venegas (parte),district_Legua_Aserrí_SJ
neighborhood_Carmen (parte)._Legua_Aserrí_SJ,6,Carmen (parte).,district_Legua_Aserrí_SJ
neighborhood_Ojo de Agua (parte)_Monterrey_Aserrí_SJ,1,Ojo de Agua (parte),district_Monterrey_Aserrí_SJ
neighborhood_Portuguez._Monterrey_Aserrí_SJ,2,Portuguez.,district_Monterrey_Aserrí_SJ
neighborhood_Cinco Esquinas (parte)_Salitrillos_Aserrí_SJ,1,Cinco Esquinas (parte),district_Salitrillos_Aserrí_SJ
neighborhood_Cerro_Salitrillos_Aserrí_SJ,3,Cerro,district_Salitrillos_Aserrí_SJ
neighborhood_Cuesta Grande_Salitrillos_Aserrí_SJ,4,Cuesta Grande,district_Salitrillos_Aserrí_SJ
neighborhood_Guinealillo_Salitrillos_Aserrí_SJ,5,Guinealillo,district_Salitrillos_Aserrí_SJ
neighborhood_Huaso (parte)_Salitrillos_Aserrí_SJ,6,Huaso (parte),district_Salitrillos_Aserrí_SJ
neighborhood_Lagunillas_Salitrillos_Aserrí_SJ,7,Lagunillas,district_Salitrillos_Aserrí_SJ
neighborhood_Palo Blanco_Salitrillos_Aserrí_SJ,8,Palo Blanco,district_Salitrillos_Aserrí_SJ
neighborhood_Quebradas_Salitrillos_Aserrí_SJ,9,Quebradas,district_Salitrillos_Aserrí_SJ
neighborhood_Rincón._Salitrillos_Aserrí_SJ,10,Rincón.,district_Salitrillos_Aserrí_SJ
neighborhood_Alhambra_Colón_Mora_SJ,1,Alhambra,district_Colón_Mora_SJ
neighborhood_Brasil_Colón_Mora_SJ,2,Brasil,district_Colón_Mora_SJ
neighborhood_Carreras_Colón_Mora_SJ,3,Carreras,district_Colón_Mora_SJ
neighborhood_Colonia del Prado_Colón_Mora_SJ,4,Colonia del Prado,district_Colón_Mora_SJ
neighborhood_Michoacán_Colón_Mora_SJ,5,Michoacán,district_Colón_Mora_SJ
neighborhood_Nuevo Brasil_Colón_Mora_SJ,6,Nuevo Brasil,district_Colón_Mora_SJ
neighborhood_Piñal_Colón_Mora_SJ,7,Piñal,district_Colón_Mora_SJ
neighborhood_San Bosco_Colón_Mora_SJ,8,San Bosco,district_Colón_Mora_SJ
neighborhood_San Vicente_Colón_Mora_SJ,9,San Vicente,district_Colón_Mora_SJ
neighborhood_Tablera._Colón_Mora_SJ,10,Tablera.,district_Colón_Mora_SJ
neighborhood_Bajo Claras_Guayabo_Mora_SJ,1,Bajo Claras,district_Guayabo_Mora_SJ
neighborhood_Bajo Morado_Guayabo_Mora_SJ,2,Bajo Morado,district_Guayabo_Mora_SJ
neighborhood_Corrogres_Guayabo_Mora_SJ,3,Corrogres,district_Guayabo_Mora_SJ
neighborhood_Monte Negro._Guayabo_Mora_SJ,4,Monte Negro.,district_Guayabo_Mora_SJ
neighborhood_Bajo Bustamante_Tabarcia_Mora_SJ,1,Bajo Bustamante,district_Tabarcia_Mora_SJ
neighborhood_Bajo Lima_Tabarcia_Mora_SJ,2,Bajo Lima,district_Tabarcia_Mora_SJ
neighborhood_Bajo Loaiza_Tabarcia_Mora_SJ,3,Bajo Loaiza,district_Tabarcia_Mora_SJ
neighborhood_Cañas_Tabarcia_Mora_SJ,4,Cañas,district_Tabarcia_Mora_SJ
neighborhood_Corralar_Tabarcia_Mora_SJ,5,Corralar,district_Tabarcia_Mora_SJ
neighborhood_Morado_Tabarcia_Mora_SJ,6,Morado,district_Tabarcia_Mora_SJ
neighborhood_Salto._Tabarcia_Mora_SJ,8,Salto.,district_Tabarcia_Mora_SJ
neighborhood_Chile_Piedras Negras_Mora_SJ,1,Chile,district_Piedras_Negras_Mora_SJ
neighborhood_Danta_Piedras Negras_Mora_SJ,2,Danta,district_Piedras_Negras_Mora_SJ
neighborhood_Palma_Piedras Negras_Mora_SJ,3,Palma,district_Piedras_Negras_Mora_SJ
neighborhood_Quebrada Grande._Piedras Negras_Mora_SJ,4,Quebrada Grande.,district_Piedras_Negras_Mora_SJ
neighborhood_Cordel_Picagres_Mora_SJ,1,Cordel,district_Picagres_Mora_SJ
neighborhood_Chucás_Picagres_Mora_SJ,2,Chucás,district_Picagres_Mora_SJ
neighborhood_Jateo_Picagres_Mora_SJ,3,Jateo,district_Picagres_Mora_SJ
neighborhood_Llano Grande_Picagres_Mora_SJ,4,Llano Grande,district_Picagres_Mora_SJ
neighborhood_Monte Frío (Potrerillos)._Picagres_Mora_SJ,5,Monte Frío (Potrerillos).,district_Picagres_Mora_SJ
neighborhood_Pito._Jaris_Mora_SJ,1,Pito.,district_Jaris_Mora_SJ
neighborhood_San Juan_Quitirrisi_Mora_SJ,1,San Juan,district_Quitirrisi_Mora_SJ
neighborhood_San Martín_Quitirrisi_Mora_SJ,2,San Martín,district_Quitirrisi_Mora_SJ
neighborhood_Quebrada Honda._Quitirrisi_Mora_SJ,3,Quebrada Honda.,district_Quitirrisi_Mora_SJ
neighborhood_Árboles_Guadalupe_Goicoechea_SJ,1,Árboles,district_Guadalupe_Goicoechea_SJ
neighborhood_Colonia del Río_Guadalupe_Goicoechea_SJ,2,Colonia del Río,district_Guadalupe_Goicoechea_SJ
neighborhood_El Alto (parte)_Guadalupe_Goicoechea_SJ,3,El Alto (parte),district_Guadalupe_Goicoechea_SJ
neighborhood_Fátima_Guadalupe_Goicoechea_SJ,4,Fátima,district_Guadalupe_Goicoechea_SJ
neighborhood_Independencia_Guadalupe_Goicoechea_SJ,5,Independencia,district_Guadalupe_Goicoechea_SJ
neighborhood_Jardín_Guadalupe_Goicoechea_SJ,6,Jardín,district_Guadalupe_Goicoechea_SJ
neighborhood_Magnolia_Guadalupe_Goicoechea_SJ,7,Magnolia,district_Guadalupe_Goicoechea_SJ
neighborhood_Maravilla_Guadalupe_Goicoechea_SJ,8,Maravilla,district_Guadalupe_Goicoechea_SJ
neighborhood_Margarita_Guadalupe_Goicoechea_SJ,9,Margarita,district_Guadalupe_Goicoechea_SJ
neighborhood_Minerva_Guadalupe_Goicoechea_SJ,10,Minerva,district_Guadalupe_Goicoechea_SJ
neighborhood_Moreno Cañas_Guadalupe_Goicoechea_SJ,11,Moreno Cañas,district_Guadalupe_Goicoechea_SJ
neighborhood_Orquídea_Guadalupe_Goicoechea_SJ,12,Orquídea,district_Guadalupe_Goicoechea_SJ
neighborhood_Pilar Jiménez_Guadalupe_Goicoechea_SJ,13,Pilar Jiménez,district_Guadalupe_Goicoechea_SJ
neighborhood_Rothe_Guadalupe_Goicoechea_SJ,14,Rothe,district_Guadalupe_Goicoechea_SJ
neighborhood_San Gerardo_Guadalupe_Goicoechea_SJ,15,San Gerardo,district_Guadalupe_Goicoechea_SJ
neighborhood_Santa Cecilia_Guadalupe_Goicoechea_SJ,16,Santa Cecilia,district_Guadalupe_Goicoechea_SJ
neighborhood_Santa Eduvigis_Guadalupe_Goicoechea_SJ,17,Santa Eduvigis,district_Guadalupe_Goicoechea_SJ
neighborhood_Santo Cristo_Guadalupe_Goicoechea_SJ,18,Santo Cristo,district_Guadalupe_Goicoechea_SJ
neighborhood_Unión_Guadalupe_Goicoechea_SJ,19,Unión,district_Guadalupe_Goicoechea_SJ
neighborhood_Yurusti._Guadalupe_Goicoechea_SJ,20,Yurusti.,district_Guadalupe_Goicoechea_SJ
neighborhood_Carlos María Ulloa_San Francisco_Goicoechea_SJ,1,Carlos María Ulloa,district_San_Francisco_Goicoechea_SJ
neighborhood_San Francisco (centro)_San Francisco_Goicoechea_SJ,2,San Francisco (centro),district_San_Francisco_Goicoechea_SJ
neighborhood_Tournón._San Francisco_Goicoechea_SJ,3,Tournón.,district_San_Francisco_Goicoechea_SJ
neighborhood_Ciprés_Calle Blancos_Goicoechea_SJ,2,Ciprés,district_Calle_Blancos_Goicoechea_SJ
neighborhood_Encanto_Calle Blancos_Goicoechea_SJ,3,Encanto,district_Calle_Blancos_Goicoechea_SJ
neighborhood_Esquivel Bonilla_Calle Blancos_Goicoechea_SJ,4,Esquivel Bonilla,district_Calle_Blancos_Goicoechea_SJ
neighborhood_Montelimar_Calle Blancos_Goicoechea_SJ,5,Montelimar,district_Calle_Blancos_Goicoechea_SJ
neighborhood_Pinos_Calle Blancos_Goicoechea_SJ,6,Pinos,district_Calle_Blancos_Goicoechea_SJ
neighborhood_San Antonio_Calle Blancos_Goicoechea_SJ,7,San Antonio,district_Calle_Blancos_Goicoechea_SJ
neighborhood_San Gabriel_Calle Blancos_Goicoechea_SJ,8,San Gabriel,district_Calle_Blancos_Goicoechea_SJ
neighborhood_Santo Tomás_Calle Blancos_Goicoechea_SJ,9,Santo Tomás,district_Calle_Blancos_Goicoechea_SJ
neighborhood_Volio._Calle Blancos_Goicoechea_SJ,10,Volio.,district_Calle_Blancos_Goicoechea_SJ
neighborhood_Bruncas_Mata De Plátano_Goicoechea_SJ,1,Bruncas,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Carmen_Mata De Plátano_Goicoechea_SJ,2,Carmen,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Claraval_Mata De Plátano_Goicoechea_SJ,3,Claraval,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Cruz_Mata De Plátano_Goicoechea_SJ,4,Cruz,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Cuesta Grande (parte)_Mata De Plátano_Goicoechea_SJ,5,Cuesta Grande (parte),district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Estéfana (parte)_Mata De Plátano_Goicoechea_SJ,6,Estéfana (parte),district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Hortensias_Mata De Plátano_Goicoechea_SJ,7,Hortensias,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Jaboncillal_Mata De Plátano_Goicoechea_SJ,8,Jaboncillal,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Jardines de la Paz_Mata De Plátano_Goicoechea_SJ,9,Jardines de la Paz,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Lourdes_Mata De Plátano_Goicoechea_SJ,10,Lourdes,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Praderas_Mata De Plátano_Goicoechea_SJ,11,Praderas,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Tepeyac_Mata De Plátano_Goicoechea_SJ,12,Tepeyac,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Térraba_Mata De Plátano_Goicoechea_SJ,13,Térraba,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Villalta_Mata De Plátano_Goicoechea_SJ,14,Villalta,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Villaverde_Mata De Plátano_Goicoechea_SJ,15,Villaverde,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Vista del Valle._Mata De Plátano_Goicoechea_SJ,16,Vista del Valle.,district_Mata_De_Plátano_Goicoechea_SJ
neighborhood_Ángeles_Ipís_Goicoechea_SJ,1,Ángeles,district_Ipís_Goicoechea_SJ
neighborhood_El Alto (parte)_Ipís_Goicoechea_SJ,2,El Alto (parte),district_Ipís_Goicoechea_SJ
neighborhood_Floresta_Ipís_Goicoechea_SJ,3,Floresta,district_Ipís_Goicoechea_SJ
neighborhood_Korobó_Ipís_Goicoechea_SJ,4,Korobó,district_Ipís_Goicoechea_SJ
neighborhood_La Mora_Ipís_Goicoechea_SJ,5,La Mora,district_Ipís_Goicoechea_SJ
neighborhood_Morita_Ipís_Goicoechea_SJ,6,Morita,district_Ipís_Goicoechea_SJ
neighborhood_Mozotal_Ipís_Goicoechea_SJ,7,Mozotal,district_Ipís_Goicoechea_SJ
neighborhood_Nazareno_Ipís_Goicoechea_SJ,8,Nazareno,district_Ipís_Goicoechea_SJ
neighborhood_Orquídea_Ipís_Goicoechea_SJ,9,Orquídea,district_Ipís_Goicoechea_SJ
neighborhood_Rodrigo Facio_Ipís_Goicoechea_SJ,10,Rodrigo Facio,district_Ipís_Goicoechea_SJ
neighborhood_Santa Clara (parte)_Ipís_Goicoechea_SJ,11,Santa Clara (parte),district_Ipís_Goicoechea_SJ
neighborhood_Setillal_Ipís_Goicoechea_SJ,12,Setillal,district_Ipís_Goicoechea_SJ
neighborhood_Mirador._Rancho Redondo_Goicoechea_SJ,1,Mirador.,district_Rancho_Redondo_Goicoechea_SJ
neighborhood_Corralillo_Rancho Redondo_Goicoechea_SJ,2,Corralillo,district_Rancho_Redondo_Goicoechea_SJ
neighborhood_Guayabillos_Rancho Redondo_Goicoechea_SJ,3,Guayabillos,district_Rancho_Redondo_Goicoechea_SJ
neighborhood_Isla_Rancho Redondo_Goicoechea_SJ,4,Isla,district_Rancho_Redondo_Goicoechea_SJ
neighborhood_San Miguel_Rancho Redondo_Goicoechea_SJ,5,San Miguel,district_Rancho_Redondo_Goicoechea_SJ
neighborhood_Ana Frank_Purral_Goicoechea_SJ,1,Ana Frank,district_Purral_Goicoechea_SJ
neighborhood_Castores_Purral_Goicoechea_SJ,2,Castores,district_Purral_Goicoechea_SJ
neighborhood_Cuadros_Purral_Goicoechea_SJ,3,Cuadros,district_Purral_Goicoechea_SJ
neighborhood_Don Carlos_Purral_Goicoechea_SJ,4,Don Carlos,district_Purral_Goicoechea_SJ
neighborhood_El Alto (parte)_Purral_Goicoechea_SJ,5,El Alto (parte),district_Purral_Goicoechea_SJ
neighborhood_Flor de Liz_Purral_Goicoechea_SJ,6,Flor de Liz,district_Purral_Goicoechea_SJ
neighborhood_Kurú_Purral_Goicoechea_SJ,7,Kurú,district_Purral_Goicoechea_SJ
neighborhood_Lomas de Tepeyac_Purral_Goicoechea_SJ,8,Lomas de Tepeyac,district_Purral_Goicoechea_SJ
neighborhood_Lupita_Purral_Goicoechea_SJ,9,Lupita,district_Purral_Goicoechea_SJ
neighborhood_Montesol_Purral_Goicoechea_SJ,10,Montesol,district_Purral_Goicoechea_SJ
neighborhood_Nogales_Purral_Goicoechea_SJ,11,Nogales,district_Purral_Goicoechea_SJ
neighborhood_Pueblo_Purral_Goicoechea_SJ,12,Pueblo,district_Purral_Goicoechea_SJ
neighborhood_Violetas._Purral_Goicoechea_SJ,13,Violetas.,district_Purral_Goicoechea_SJ
neighborhood_Aguas Lindas_Santa Ana_Santa Ana_SJ,1,Aguas Lindas,district_Santa_Ana_Santa_Ana_SJ
neighborhood_Cabañas_Santa Ana_Santa Ana_SJ,2,Cabañas,district_Santa_Ana_Santa_Ana_SJ
neighborhood_Casa Blanca_Santa Ana_Santa Ana_SJ,3,Casa Blanca,district_Santa_Ana_Santa_Ana_SJ
neighborhood_Lajas (parte)_Santa Ana_Santa Ana_SJ,4,Lajas (parte),district_Santa_Ana_Santa_Ana_SJ
neighborhood_Obando_Santa Ana_Santa Ana_SJ,5,Obando,district_Santa_Ana_Santa_Ana_SJ
neighborhood_Paso Machete (parte)_Santa Ana_Santa Ana_SJ,6,Paso Machete (parte),district_Santa_Ana_Santa_Ana_SJ
neighborhood_San Rafael._Santa Ana_Santa Ana_SJ,7,San Rafael.,district_Santa_Ana_Santa_Ana_SJ
neighborhood_Corrogres_Santa Ana_Santa Ana_SJ,8,Corrogres,district_Santa_Ana_Santa_Ana_SJ
neighborhood_Pilas._Santa Ana_Santa Ana_SJ,9,Pilas.,district_Santa_Ana_Santa_Ana_SJ
neighborhood_Paso Machete (parte)_Salitral_Santa Ana_SJ,1,Paso Machete (parte),district_Salitral_Santa_Ana_SJ
neighborhood_Robalillo._Salitral_Santa Ana_SJ,2,Robalillo.,district_Salitral_Santa_Ana_SJ
neighborhood_Alto Raicero_Salitral_Santa Ana_SJ,3,Alto Raicero,district_Salitral_Santa_Ana_SJ
neighborhood_Chirracal_Salitral_Santa Ana_SJ,4,Chirracal,district_Salitral_Santa_Ana_SJ
neighborhood_Matinilla_Salitral_Santa Ana_SJ,5,Matinilla,district_Salitral_Santa_Ana_SJ
neighborhood_Pabellón_Salitral_Santa Ana_SJ,6,Pabellón,district_Salitral_Santa_Ana_SJ
neighborhood_Perico._Salitral_Santa Ana_SJ,7,Perico.,district_Salitral_Santa_Ana_SJ
neighborhood_Alto Palomas_Pozos_Santa Ana_SJ,1,Alto Palomas,district_Pozos_Santa_Ana_SJ
neighborhood_Concepción_Pozos_Santa Ana_SJ,2,Concepción,district_Pozos_Santa_Ana_SJ
neighborhood_Chispa_Pozos_Santa Ana_SJ,4,Chispa,district_Pozos_Santa_Ana_SJ
